0	65
20	67
40	69
60	70
80	68
100	66
120	65
140	67
160	69
180	70
200	68
220	66
240	65
260	67
280	69
300	70
320	68
340	66
360	65
380	67
400	69
420	70
440	68
460	66
480	65
500	67
520	69
540	70
560	68
580	66
600	65
620	67
640	69
660	70
680	68
700	66
720	65
740	67
760	69
780	70
800	68
820	66
840	65
860	67
880	69
900	70
920	68
940	66
960	86
960	74
960	65
980	67
1000	69
1020	70
1040	68
1060	66
1080	65
1100	67
1120	69
1140	70
1160	68
1180	66
1200	65
1220	67
1240	69
1260	70
1280	68
1300	66
1320	65
1340	67
1360	69
1380	70
1400	68
1420	66
1440	92
1440	80
1440	65
1460	67
1480	69
1500	70
1520	68
1540	66
1560	65
1580	67
1600	69
1620	70
1640	68
1660	66
1680	65
1700	67
1720	69
1740	70
1760	68
1780	66
1800	65
1820	67
1840	69
1860	70
1880	68
1900	66
1920	86
1920	98
1920	65
1940	67
1960	69
1980	70
2000	68
2020	66
2040	65
2060	67
2080	69
2100	70
2120	68
2140	66
2160	65
2180	67
2200	69
2220	70
2240	68
2260	66
2280	65
2300	67
2320	69
2340	70
2360	68
2380	66
2400	92
2400	80
2400	65
2420	67
2440	69
2460	70
2480	68
2500	66
2520	65
2540	67
2560	69
2580	70
2600	68
2620	66
2640	65
2660	67
2680	69
2700	70
2720	68
2740	66
2760	65
2780	67
2800	69
2820	70
2840	68
2860	66
2880	60
2880	62
2880	65
2900	67
2920	69
2940	70
2960	68
2980	66
3000	65
3020	67
3040	69
3060	70
3080	68
3100	66
3120	32
3180	70
3200	68
3220	66
3240	65
3260	67
3280	69
3300	70
3320	68
3340	66
3360	98
3360	96
3360	86
3360	65
3380	67
3400	69
3420	70
3440	68
3460	66
3480	65
3500	67
3520	69
3540	70
3560	68
3580	66
3600	65
3620	67
3640	69
3660	70
3680	68
3700	66
3720	65
3740	67
3760	69
3780	70
3800	68
3820	66
3840	60
3840	62
3840	65
3860	67
3880	69
3900	70
3920	68
3940	66
3960	65
3980	67
4000	69
4020	70
4040	68
4060	66
4080	32
4140	70
4160	68
4180	66
4200	65
4220	67
4240	69
4260	70
4280	68
4300	66
4320	98
4320	96
4320	86
4320	65
4340	67
4360	69
4380	70
4400	68
4420	66
4440	65
4460	67
4480	69
4500	70
4520	68
4540	66
4560	65
4580	67
4600	69
4620	70
4640	68
4660	66
4680	65
4700	67
4720	69
4740	70
4760	68
4780	66
4800	65
4820	67
4840	69
4860	70
4880	68
4900	66
4920	86
4920	74
4920	65
4940	67
4960	69
4980	70
5000	68
5020	66
5040	65
5060	67
5080	69
5100	70
5120	68
5140	66
5160	92
5160	80
5160	65
5180	67
5200	69
5220	70
5240	68
5260	66
5280	65
5300	67
5320	69
5340	70
5360	68
5380	66
5400	98
5400	86
5400	65
5420	67
5440	69
5460	70
5480	68
5500	66
5520	65
5540	67
5560	69
5580	70
5600	68
5620	66
5640	92
5640	80
5640	65
5660	67
5680	69
5700	70
5720	68
5740	66
5760	65
5780	67
5800	69
5820	70
5840	68
5860	66
5880	86
5880	74
5880	65
5900	67
5920	69
5940	70
5960	68
5980	66
6000	65
6020	67
6040	69
6060	70
6080	68
6100	66
6120	92
6120	80
6120	65
6140	67
6160	69
6180	70
6200	68
6220	66
6240	65
6260	67
6280	69
6300	70
6320	68
6340	66
6360	98
6360	86
6360	65
6380	67
6400	69
6420	70
6440	68
6460	66
6480	65
6500	67
6520	69
6540	70
6560	68
6580	66
6600	92
6600	80
6600	65
6620	67
6640	69
6660	70
6680	68
6700	66
6720	65
6740	67
6760	69
6780	70
