0	61
120	70
120	69
120	67
240	73
240	77
480	70
480	69
480	67
600	61
840	67
840	69
840	71
960	73
960	78
1200	71
1200	69
1200	67
1320	61
1800	33
1920	59
1920	57
1920	55
2040	61
2040	66
2160	71
2160	69
2160	67
2280	73
2280	78
2400	83
2400	81
2400	79
2520	90
2520	85
2880	74
2880	62
2880	68
2880	73
2920	80
2960	85
3000	82
3000	59
3000	65
3000	70
3040	77
3080	71
3100	70
3110	76
3120	81
3120	58
3120	64
3120	69
3240	33
3360	59
3360	57
3360	55
3480	61
3480	66
3600	71
3600	69
3600	67
3720	73
3720	78
3840	83
3840	81
3840	79
3960	90
3960	85
4320	74
4320	62
4320	68
4320	73
4360	80
4400	85
4440	82
4440	59
4440	65
4440	70
4480	77
4520	71
4540	70
4550	76
4560	81
4560	58
4560	64
4560	69
5040	67
5040	66
5040	61
5040	55
5080	73
5120	78
5160	75
5160	52
5160	58
5160	63
5200	70
5240	64
5260	63
5270	69
5280	74
5280	62
5280	57
5280	51
5400	50
5400	56
5400	34
5400	41
5430	58
5460	60
5490	62
5520	67
5544	68
5568	70
5592	72
5616	74
5640	79
5664	80
5688	82
5712	84
5736	86
5760	74
5880	87
5880	99
5880	75
6000	100
6000	88
6000	76
6120	50
6120	56
6120	34
6120	41
6150	58
6180	60
6210	62
6240	67
6264	68
6288	70
6312	72
6336	74
6360	79
6384	80
6408	82
6432	84
6456	86
6480	74
6600	87
6600	99
6600	75
6720	100
6720	88
6720	76
6960	63
7080	76
7080	74
7080	64
7080	62
7320	63
7440	64
7440	62
7510	82
7520	81
7530	70
7540	69
7550	58
7560	57
7680	63
7740	66
7800	63
7870	82
7880	81
7890	70
7900	69
7910	58
7920	57
8040	63
8050	66
8060	67
8070	69
8080	70
8090	73
8100	75
8110	73
8120	70
8130	69
8140	67
8150	66
8160	63
8230	82
8240	81
8250	70
8260	69
8270	58
8280	57
8400	63
8460	66
8520	63
8590	82
8600	81
8610	70
8620	69
8630	58
8640	57
8760	63
8770	66
8780	67
8790	69
8800	70
8810	73
8820	75
8830	73
8840	70
8850	69
8860	67
8870	66
8880	63
8950	82
8960	81
8970	70
8980	69
8990	58
9000	57
9120	63
9130	66
9140	67
9150	69
9160	70
9170	73
9180	75
9190	73
9200	70
9210	69
9220	67
9230	66
9240	63
9360	57
9480	63
9490	66
9500	67
9510	69
9520	70
9530	73
9540	75
9550	73
9560	70
9570	69
9580	67
9590	66
9600	63
9720	56
9720	38
9744	50
9768	54
9792	57
9816	62
9840	66
9840	45
9864	69
9888	74
9912	78
9936	81
9960	69
9960	57
10200	88
10200	76
10200	64
10560	81
10560	76
10560	69
10560	57
10680	88
10680	76
10680	64
10920	81
10920	76
10920	69
10920	57
11040	88
11040	76
11040	64
11280	86
11280	81
11280	62
11280	69
11340	88
11340	64
11400	88
11400	81
11400	64
11400	69
11460	90
11460	66
11520	90
11520	81
11520	66
11520	69
11580	92
11580	68
11640	92
11640	81
11640	68
11700	93
11700	69
11760	93
11760	81
11760	69
11820	92
11820	68
11880	92
11880	81
11880	68
11880	69
11940	90
11940	66
12000	90
12000	81
12000	66
12000	69
12060	88
12060	64
12120	88
12120	81
12120	64
12120	69
12180	86
12180	62
12240	86
12240	81
12240	62
12240	69
12300	85
12300	61
12360	85
12360	81
12360	61
12360	69
12420	86
12420	62
12480	85
12480	81
12480	61
12480	69
12540	83
12540	59
12600	66
12600	38
12600	45
12630	55
12660	58
12690	61
12720	66
12744	67
12768	70
12792	73
12816	78
12840	63
12900	75
12960	75
13020	87
13080	61
13140	73
13200	73
13260	85
13320	66
13320	38
13320	45
13350	55
13380	58
13410	61
13440	66
13464	67
13488	70
13512	73
13536	78
13560	63
13620	75
13680	75
13740	87
13800	70
13860	82
13920	82
13980	94
14040	83
14040	76
14040	38
14040	45
14100	81
14100	78
14160	83
14160	76
14160	71
14160	57
14160	62
14160	66
14220	81
14220	78
14280	83
14280	76
14280	72
14340	81
14340	78
14400	83
14400	76
14460	81
14460	78
14460	71
14520	83
14520	76
14520	71
14580	81
14580	78
14580	69
14640	83
14640	76
14640	69
14700	81
14700	78
14700	68
14760	83
14760	76
14820	81
14820	78
14820	69
14880	83
14880	76
14880	71
14940	81
14940	78
14940	72
15000	83
15000	76
15000	74
15060	81
15060	78
15060	72
15120	83
15120	76
15180	81
15180	78
15240	83
15240	76
15240	69
15300	81
15300	78
15360	83
15360	76
15360	66
15420	81
15420	78
15480	64
15480	71
15480	54
15480	60
15480	62
15540	69
15540	66
15600	64
15600	71
15660	68
15660	65
15660	61
15660	59
15660	53
15720	64
15720	71
15720	54
15720	62
15720	60
15780	69
15780	66
15840	64
15840	71
15840	38
15900	69
15900	66
15960	64
15960	71
15960	66
15960	60
15960	57
16020	69
16080	67
16080	71
16080	55
16080	64
16080	60
16140	69
16200	64
16200	71
16200	54
16200	62
16200	60
16260	69
16260	66
16320	64
16320	71
16380	69
16380	66
16380	38
16440	64
16440	71
16500	69
16500	66
16560	63
16560	69
16560	52
16560	57
16560	60
16620	64
16620	67
16680	63
16680	69
16740	64
16740	67
16740	36
16800	63
16800	69
16860	64
16860	67
16920	62
16920	67
16920	51
16920	57
16920	59
16980	66
16980	63
17040	62
17040	67
17100	66
17100	63
17100	61
17100	35
17160	62
17160	67
17160	59
17220	66
17220	63
17280	59
17280	66
17280	49
17280	55
17280	57
17340	64
17340	60
17400	59
17400	66
17460	60
17460	64
17460	33
17520	60
17520	66
17580	64
17580	61
17640	71
17640	78
17640	61
17640	69
17640	67
17700	72
17700	76
17760	71
17760	78
17820	72
17820	76
17820	45
17880	72
17880	78
17940	73
17940	76
18000	83
18000	90
18000	79
18000	81
18000	73
18060	84
18060	88
18120	83
18120	90
18180	84
18180	88
18180	57
18240	84
18240	90
18300	85
18300	88
18360	38
18360	45
18480	86
18480	81
18480	62
18480	69
18540	88
18540	64
18600	88
18600	81
18600	64
18600	69
18660	90
18660	66
18720	90
18720	81
18720	66
18720	69
18780	92
18780	68
18840	92
18840	81
18840	68
18900	93
18900	69
18960	93
18960	81
18960	69
19020	92
19020	68
19080	92
19080	81
19080	68
19080	69
19140	90
19140	66
19200	90
19200	81
19200	66
19200	69
19260	88
19260	64
19320	88
19320	81
19320	64
19320	69
19380	86
19380	62
19440	86
19440	81
19440	62
19440	69
19500	85
19500	61
19560	85
19560	81
19560	61
19560	69
19620	86
19620	62
19680	85
19680	81
19680	61
19680	69
19740	83
19740	59
19750	82
19760	81
19770	70
19780	69
19790	58
19800	57
19920	63
19980	66
20040	63
20110	82
20120	81
20130	70
20140	69
20150	58
20160	57
20280	63
20290	66
20300	67
20310	69
20320	70
20330	73
20340	75
20350	73
20360	70
20370	69
20380	67
20390	66
20400	63
20470	82
20480	81
20490	70
20500	69
20510	58
20520	57
20640	63
20700	66
20760	63
20830	82
20840	81
20850	70
20860	69
20870	58
20880	57
21000	63
21010	66
21020	67
21030	69
21040	70
21050	73
21060	75
21070	73
21080	70
21090	69
21100	67
21110	66
21120	63
21720	63
21780	63
21840	63
21900	64
21960	63
22020	62
22080	61
22440	67
22680	55
22680	63
22680	67
22680	47
22740	39
22800	47
22860	39
22920	47
22980	39
23040	47
23100	39
23160	47
23220	39
23280	47
23340	39
23400	47
23460	39
23520	47
23580	39
23640	47
23700	39
23760	47
23820	39
23880	47
23940	39
24000	47
24060	39
24120	47
24180	39
24240	83
24240	47
24300	83
24300	39
24360	83
24360	47
24420	83
24420	39
24480	83
24480	47
24540	39
24600	83
24600	47
24660	83
24660	39
24720	83
24720	47
24780	84
24780	39
24840	83
24840	47
24900	82
24900	39
24960	81
24960	47
25020	39
25080	47
25140	39
25200	53
25200	65
25200	63
25200	47
25260	39
25320	87
25320	47
25380	39
25440	47
25500	39
25560	55
25560	67
25560	63
25560	47
25620	39
25680	83
25680	47
25740	83
25740	39
25800	83
25800	47
25860	83
25860	39
25920	83
25920	47
25980	39
26040	83
26040	47
26100	83
26100	39
26160	83
26160	47
26220	84
26220	39
26280	83
26280	47
26340	82
26340	39
26400	81
26400	47
26460	39
26520	47
26580	39
26640	57
26640	69
26640	65
26640	47
26700	39
26760	77
26760	47
26820	39
26880	47
26940	39
27000	27
27120	70
27120	75
27120	63
27120	51
27120	58
27180	77
27240	70
27240	77
27240	65
27240	53
27240	58
27300	79
27360	70
27360	79
27360	67
27360	55
27360	58
27420	81
27480	70
27480	81
27480	69
27480	57
27480	58
27540	82
27600	70
27600	82
27600	58
27660	81
27720	70
27720	81
27720	69
27720	57
27720	58
27780	79
27840	70
27840	79
27840	67
27840	55
27840	58
27900	77
27960	70
27960	77
27960	65
27960	53
27960	58
28020	75
28080	70
28080	75
28080	63
28080	51
28080	58
28140	74
28200	70
28200	74
28200	62
28200	50
28200	58
28260	75
28320	70
28320	74
28320	60
28320	48
28320	58
28380	72
28440	67
28440	39
28440	46
28470	56
28500	59
28530	62
28560	67
28584	68
28608	71
28632	74
28656	79
28680	64
28740	76
28800	76
28860	88
28920	62
28980	74
29040	74
29100	86
29160	67
29160	39
29160	46
29190	56
29220	59
29250	62
29280	67
29304	68
29328	71
29352	74
29376	79
29400	64
29460	76
29520	76
29580	88
29640	71
29700	83
29760	83
29820	95
30000	63
30060	63
30120	63
30180	63
30240	63
30360	63
30420	63
30480	63
30540	64
30600	63
30660	62
30720	61
31080	67
31320	75
31360	70
31400	64
31440	75
31440	61
31440	67
31480	70
31520	64
31560	75
31600	70
31640	64
31680	75
31720	70
31760	64
31800	75
31800	61
31800	67
31840	70
31880	64
31920	75
31960	70
32000	64
32040	75
32040	61
32040	67
32080	70
32100	54
32120	64
32160	75
32160	61
32160	67
32200	70
32220	54
32240	64
32280	75
32280	61
32280	67
32320	70
32340	54
32360	64
32400	75
32400	61
32400	67
32440	70
32460	54
32480	64
32520	75
32520	61
32520	67
32560	70
32580	54
32600	64
32640	75
32640	61
32640	67
32680	70
32700	54
32720	64
32760	75
32760	61
32760	67
32800	70
32820	54
32840	64
32880	75
32880	78
32880	61
32880	67
32920	70
32940	54
32960	64
33000	75
33000	78
33000	61
33000	67
33040	70
33060	54
33080	64
33120	75
33120	78
33120	61
33120	67
33160	70
33180	54
33200	64
33240	75
33240	78
33240	61
33240	67
33280	70
33300	54
33320	64
33360	79
33360	76
33360	61
33360	67
33400	70
33420	54
33440	64
33480	75
33480	78
33480	61
33480	67
33520	70
33540	54
33560	64
33600	74
33600	77
33600	61
33600	67
33640	70
33660	54
33680	64
33720	76
33720	73
33720	61
33720	67
33760	70
33780	54
33800	64
33840	73
33840	61
33840	67
33880	70
33900	54
33920	64
33960	73
33960	61
33960	67
34000	70
34020	54
34040	64
34080	73
34080	61
34080	67
34120	70
34140	54
34160	64
34200	82
34200	49
34240	56
34280	58
34320	64
34360	68
34400	70
34440	76
34480	80
34520	70
34560	75
34560	61
34560	67
34600	70
34620	54
34640	64
34680	75
34680	78
34680	61
34680	67
34720	70
34740	54
34760	64
34800	75
34800	78
34800	61
34800	67
34840	70
34860	54
34880	64
34920	75
34920	78
34920	61
34920	67
34960	70
34980	54
35000	64
35040	75
35040	78
35040	61
35040	67
35080	70
35100	54
35120	64
35160	79
35160	76
35160	61
35160	67
35200	70
35220	54
35240	64
35280	75
35280	78
35280	61
35280	67
35320	70
35340	54
35360	64
35400	75
35400	61
35440	70
35460	54
35480	64
35520	75
35520	61
35560	70
35580	54
35600	64
35640	72
35640	75
35640	58
35640	65
35680	67
35700	51
35720	61
35760	72
35760	58
35800	67
35820	51
35840	61
35880	72
35880	58
35920	67
35940	51
35960	61
36000	69
36000	72
36000	55
36000	62
36040	64
36060	48
36080	58
36120	69
36120	55
36160	64
36180	48
36200	58
36240	69
36240	55
36280	64
36300	48
36320	58
36360	69
36400	64
36420	48
36440	58
36480	72
36480	75
36480	65
36480	58
36520	67
36540	51
36560	61
36600	72
36600	58
36640	67
36660	51
36680	61
36720	75
36720	78
36720	61
36720	67
36760	70
36780	54
36800	64
36840	75
36840	61
36880	70
36900	54
36920	64
36960	75
36960	61
37000	70
37020	54
37040	64
37080	72
37080	75
37080	58
37080	65
37120	67
37140	51
37160	61
37200	72
37200	58
37240	67
37260	51
37280	61
37320	72
37320	58
37360	67
37380	51
37400	61
37440	72
37440	69
37440	62
37440	55
37480	64
37500	48
37520	58
37560	69
37560	55
37600	64
37620	48
37640	58
37680	69
37680	55
37720	64
37740	48
37760	58
37800	69
37800	66
37800	52
37800	59
37840	61
37860	45
37880	55
37920	66
37920	52
37960	61
37980	45
38000	55
38040	66
38040	52
38080	61
38100	45
38120	55
38160	63
38160	66
38160	49
38160	55
38200	58
38220	42
38240	52
38280	63
38280	49
38320	58
38340	42
38360	52
38400	63
38400	49
38440	58
38460	42
38480	52
38520	60
38520	63
38520	46
38520	53
38560	55
38580	39
38600	49
38640	60
38640	46
38680	55
38700	39
38720	49
38760	60
38760	46
38800	55
38820	39
38840	49
38880	33
38880	43
38880	45
38940	31
39000	34
39060	31
39120	35
39120	43
39120	45
39180	31
39240	36
39300	31
39360	37
39360	43
39360	45
39420	31
39480	38
39540	31
39600	39
39600	43
39600	45
39660	31
39720	38
39780	31
39840	37
39840	43
39840	45
39900	31
39960	36
40020	31
40080	35
40080	43
40080	45
40140	31
40200	34
40260	31
40320	33
40320	43
40320	45
40380	31
40440	51
40440	34
40500	51
40500	31
40560	51
40560	35
40560	43
40560	45
40620	51
40620	31
40680	51
40680	36
40740	31
40800	51
40800	37
40800	43
40800	45
40860	51
40860	31
40920	51
40920	38
40980	52
40980	31
41040	51
41040	39
41040	43
41040	45
41100	50
41100	31
41160	49
41160	38
41220	31
41280	37
41280	43
41280	45
41340	31
41400	36
41460	31
41520	55
41520	35
41520	43
41520	45
41580	31
41640	34
41700	31
41760	33
41760	43
41760	45
41820	31
41880	39
41880	51
41880	34
41940	31
42000	35
42000	43
42000	45
42060	31
42120	36
42180	31
42240	63
42240	51
42240	37
42240	43
42240	45
42300	31
42360	38
42420	31
42480	41
42540	31
42600	63
42600	51
42600	42
42660	31
42720	43
42780	31
42840	44
42900	31
42960	75
42960	63
42960	45
43020	31
43080	46
43140	31
43200	45
43200	33
43200	43
43260	31
43320	46
43320	34
43380	31
43440	47
43440	45
43440	35
43440	43
43500	31
43560	48
43560	45
43560	36
43620	31
43680	49
43680	45
43680	37
43680	43
43740	31
43800	50
43800	38
43860	31
43920	53
43920	43
43980	41
44040	54
44100	42
44160	55
44220	43
44280	56
44340	44
44400	57
44400	55
44460	45
44520	58
44580	46
44640	58
44760	63
44820	66
44880	63
45000	61
45000	73
45120	75
45130	78
45140	79
45150	81
45160	82
45170	85
45180	87
45190	85
45200	82
45210	81
45220	79
45230	78
45240	75
45360	58
45480	63
45540	66
45600	63
45720	61
45720	73
45840	75
45850	78
45860	79
45870	81
45880	82
45890	85
45900	87
45910	85
45920	82
45930	81
45940	79
45950	78
45960	75
46200	63
46210	66
46220	67
46230	69
46240	70
46250	73
46260	75
46270	73
46280	70
46290	69
46300	67
46310	66
46320	63
46740	51
46760	49
46780	46
46800	26
46920	57
46950	62
46980	66
47010	69
47040	61
47070	66
47100	70
47130	73
47160	69
47190	74
47220	78
47250	81
47280	73
47310	78
47340	82
47370	85
47400	81
47430	86
47460	90
47490	93
47520	97
47520	94
47520	90
47880	73
47880	70
47880	66
47880	54
47880	58
47880	61
48240	26
48360	57
48390	62
48420	66
48450	69
48480	61
48510	66
48540	70
48570	73
48600	69
48630	74
48660	78
48690	81
48720	73
48750	78
48780	82
48810	85
48840	81
48870	86
48900	90
48930	93
48960	97
48960	94
48960	90
49320	73
49320	70
49320	66
49320	54
49320	58
49320	61
49680	57
49680	38
49710	62
49740	66
49770	69
49800	61
49830	66
49860	70
49890	73
49920	69
49950	74
49980	78
50010	81
50040	85
50070	82
50100	78
50130	73
50160	69
50190	74
50220	78
50250	81
50280	73
50310	70
50340	66
50370	61
50400	57
50430	62
50460	66
50490	69
50520	61
50550	66
50580	70
50610	73
50640	69
50670	74
50700	78
50730	81
50760	85
50790	82
50820	78
50850	73
50880	69
50910	74
50940	78
50970	81
51000	73
51030	70
51060	66
51090	61
51120	38
51240	57
51270	62
51300	66
51330	69
51360	61
51390	66
51420	70
51450	73
51480	69
51510	74
51540	78
51570	81
51600	73
51630	78
51660	82
51690	85
51720	81
51750	86
51780	90
51810	93
51840	97
51840	94
51840	90
52080	50
52104	57
52128	62
52152	66
52176	69
52200	74
52200	78
