0	84
0	88
120	78
120	74
240	81
240	77
360	71
360	67
960	60
960	56
1080	46
1080	50
1200	49
1200	53
1320	39
1320	43
1560	49
1560	53
1620	39
1620	43
1680	52
1680	56
1800	42
1800	46
2280	49
2280	53
2340	39
2340	43
2400	57
2400	53
2430	62
2430	59
2460	64
2460	60
2490	59
2490	62
2520	57
2520	53
2550	62
2550	59
2580	60
2580	64
2610	62
2610	59
2640	52
2640	56
2670	62
2670	59
2700	64
2700	60
2730	62
2730	59
2760	52
2760	56
2790	62
2790	59
2820	64
2820	60
2850	59
2850	62
2880	57
2880	60
2910	62
2910	65
2940	64
2940	67
2970	62
2970	65
3000	57
3000	60
3030	62
3030	65
3060	64
3060	67
3090	62
3090	65
3120	57
3120	60
3150	62
3150	65
3180	64
3180	67
3210	65
3210	62
3240	59
3240	55
3270	62
3270	65
3300	64
3300	67
3330	62
3330	65
3360	57
3360	53
3390	62
3390	59
3420	64
3420	60
3450	59
3450	62
3480	57
3480	53
3510	62
3510	59
3540	60
3540	64
3570	62
3570	59
3600	52
3600	56
3630	62
3630	59
3660	64
3660	60
3690	62
3690	59
3720	52
3720	56
3750	62
3750	59
3780	64
3780	60
3810	59
3810	62
3840	57
3840	60
3870	62
3870	65
3900	64
3900	67
3930	62
3930	65
3960	57
3960	60
3990	62
3990	65
4020	64
4020	67
4050	62
4050	65
4080	57
4080	60
4110	62
4110	65
4140	64
4140	67
4170	65
4170	62
4200	59
4200	55
4230	62
4230	65
4260	64
4260	67
4290	62
4290	65
4320	60
4320	64
4350	69
4350	65
4380	71
4380	67
4410	69
4410	65
4440	60
4440	64
4470	69
4470	65
4500	71
4500	67
4530	65
4530	69
4560	59
4560	62
4590	69
4590	65
4620	71
4620	67
4650	69
4650	65
4680	59
4680	62
4710	69
4710	65
4740	71
4740	67
4770	65
4770	69
4800	67
4800	64
4830	69
4830	72
4860	71
4860	74
4890	69
4890	72
4920	74
4920	71
4950	72
4950	69
4980	71
4980	74
5010	72
5010	69
5040	68
5040	65
5070	69
5070	72
5100	74
5100	71
5130	69
5130	72
5160	64
5160	67
5190	72
5190	69
5220	71
5220	74
5250	69
5250	72
5280	66
5280	63
5310	69
5310	72
5340	74
5340	71
5370	69
5370	72
5400	78
5400	75
5430	72
5430	69
5460	71
5460	74
5490	69
5490	72
